__UUID4__;ce024dae-1d72-4987-bd9c-c54fb68a3389
__CREATED-ON__;2022-03-14 17:33:28.270731
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
EVENT;2022-03-14 17:33:34.711623;0.0009000000000000001;;100;Port4In
EVENT;2022-03-14 17:33:34.721416;0.0099;;94;Port1In
EVENT;2022-03-14 17:33:34.721416;0.0119;;95;Port1Out
EVENT;2022-03-14 17:33:34.731415;0.0178;;97;Port2Out
EVENT;2022-03-14 17:33:34.731415;0.0178;;99;Port3Out
EVENT;2022-03-14 17:33:34.731415;0.0178;;101;Port4Out
EVENT;2022-03-14 17:33:34.731415;0.020900000000000002;;96;Port2In
EVENT;2022-03-14 17:33:34.731415;0.020900000000000002;;98;Port3In
EVENT;2022-03-14 17:33:34.731415;0.020900000000000002;;100;Port4In
EVENT;2022-03-14 17:33:34.741415;0.026600000000000002;;94;Port1In
EVENT;2022-03-14 17:33:34.741415;0.0286;;95;Port1Out
EVENT;2022-03-14 17:33:34.761415;0.0378;;97;Port2Out
EVENT;2022-03-14 17:33:34.761415;0.0378;;99;Port3Out
EVENT;2022-03-14 17:33:34.761415;0.0378;;101;Port4Out
EVENT;2022-03-14 17:33:34.761415;0.0408;;98;Port3In
EVENT;2022-03-14 17:33:34.761415;0.0408;;100;Port4In
EVENT;2022-03-14 17:33:34.761415;0.0409;;96;Port2In
EVENT;2022-03-14 17:33:34.761415;0.0432;;94;Port1In
EVENT;2022-03-14 17:33:34.761415;0.045200000000000004;;95;Port1Out
EVENT;2022-03-14 17:33:34.771415;0.057800000000000004;;97;Port2Out
EVENT;2022-03-14 17:33:34.771415;0.0579;;99;Port3Out
EVENT;2022-03-14 17:33:34.771415;0.0579;;101;Port4Out
EVENT;2022-03-14 17:33:34.771415;0.059800000000000006;;94;Port1In
EVENT;2022-03-14 17:33:34.771415;0.0608;;98;Port3In
EVENT;2022-03-14 17:33:34.771415;0.0608;;100;Port4In
EVENT;2022-03-14 17:33:34.771415;0.0609;;96;Port2In
EVENT;2022-03-14 17:33:34.771415;0.0618;;95;Port1Out
EVENT;2022-03-14 17:33:34.791415;0.0765;;94;Port1In
EVENT;2022-03-14 17:33:34.791415;0.07780000000000001;;97;Port2Out
EVENT;2022-03-14 17:33:34.791415;0.07780000000000001;;99;Port3Out
EVENT;2022-03-14 17:33:34.791415;0.07780000000000001;;101;Port4Out
EVENT;2022-03-14 17:33:34.791415;0.0785;;95;Port1Out
EVENT;2022-03-14 17:33:34.791415;0.08080000000000001;;98;Port3In
EVENT;2022-03-14 17:33:34.791415;0.08080000000000001;;100;Port4In
EVENT;2022-03-14 17:33:34.791415;0.0809;;96;Port2In
EVENT;2022-03-14 17:33:34.811417;0.0931;;94;Port1In
EVENT;2022-03-14 17:33:34.811417;0.0951;;95;Port1Out
EVENT;2022-03-14 17:33:34.811417;0.09770000000000001;;97;Port2Out
EVENT;2022-03-14 17:33:34.811417;0.0978;;99;Port3Out
EVENT;2022-03-14 17:33:34.811417;0.0978;;101;Port4Out
EVENT;2022-03-14 17:33:34.811417;0.1;;158;Tup
END-TRIAL;2022-03-14 17:33:34.811417;;;The trial ended;
INFO;2022-03-14 17:33:34.811417;6.334412;6.434415;TRIAL-BPOD-TIME;0.10000300000000006
STATE;2022-03-14 17:33:34.811417;0;0.1;opto_on;0.1
TRIAL;2022-03-14 17:33:37.711624;;;New trial;
EVENT;2022-03-14 17:33:37.711624;0.001;;158;Tup
END-TRIAL;2022-03-14 17:33:37.711624;;;The trial ended;
INFO;2022-03-14 17:33:37.711624;9.335213;9.336216;TRIAL-BPOD-TIME;0.0010030000000007533
STATE;2022-03-14 17:33:37.711624;0;0.001;opto_on;0.001
TRIAL;2022-03-14 17:33:38.711630;;;New trial;
EVENT;2022-03-14 17:33:38.721555;0.0001;;96;Port2In
EVENT;2022-03-14 17:33:38.721555;0.0001;;98;Port3In
EVENT;2022-03-14 17:33:38.721555;0.0001;;100;Port4In
EVENT;2022-03-14 17:33:38.721555;0.0036000000000000003;;94;Port1In
EVENT;2022-03-14 17:33:38.721555;0.0056;;95;Port1Out
EVENT;2022-03-14 17:33:38.731416;0.017;;97;Port2Out
EVENT;2022-03-14 17:33:38.731416;0.0171;;99;Port3Out
EVENT;2022-03-14 17:33:38.731416;0.0171;;101;Port4Out
EVENT;2022-03-14 17:33:38.731416;0.0201;;96;Port2In
EVENT;2022-03-14 17:33:38.731416;0.0201;;98;Port3In
EVENT;2022-03-14 17:33:38.731416;0.0201;;100;Port4In
EVENT;2022-03-14 17:33:38.731416;0.020300000000000002;;94;Port1In
EVENT;2022-03-14 17:33:38.731416;0.0222;;95;Port1Out
EVENT;2022-03-14 17:33:38.751416;0.0369;;94;Port1In
EVENT;2022-03-14 17:33:38.751416;0.037000000000000005;;97;Port2Out
EVENT;2022-03-14 17:33:38.751416;0.0371;;99;Port3Out
EVENT;2022-03-14 17:33:38.751416;0.0371;;101;Port4Out
EVENT;2022-03-14 17:33:38.751416;0.038900000000000004;;95;Port1Out
