__UUID4__;834a637d-7b93-4a66-8ffa-732c9f38664b
__CREATED-ON__;2022-03-31 16:40:21.780301
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
EVENT;2022-03-31 16:40:28.509680;0.0078000000000000005;;101;Port4Out
EVENT;2022-03-31 16:40:28.509680;0.01;;158;Tup
END-TRIAL;2022-03-31 16:40:28.509680;;;The trial ended;
INFO;2022-03-31 16:40:28.509680;6.612011;6.622014;TRIAL-BPOD-TIME;0.010003000000000206
STATE;2022-03-31 16:40:28.509680;0;0.01;TimerTrig;0.01
TRIAL;2022-03-31 16:40:30.869674;;;New trial;
EVENT;2022-03-31 16:40:30.879675;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-31 16:40:30.879675;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-31 16:40:30.879675;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-31 16:40:30.879675;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-31 16:40:30.879675;0.0017000000000000001;;96;Port2In
EVENT;2022-03-31 16:40:30.879675;0.0017000000000000001;;98;Port3In
EVENT;2022-03-31 16:40:30.879675;0.0017000000000000001;;100;Port4In
EVENT;2022-03-31 16:40:30.879675;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-31 16:40:30.879675;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-31 16:40:30.879675;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-31 16:40:30.879675;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-31 16:40:30.879675;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-31 16:40:30.879675;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-31 16:40:30.879675;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-31 16:40:30.879675;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-31 16:40:30.879675;0.01;;158;Tup
END-TRIAL;2022-03-31 16:40:30.879675;;;The trial ended;
INFO;2022-03-31 16:40:30.879675;8.981911;8.991914;TRIAL-BPOD-TIME;0.010002999999999318
STATE;2022-03-31 16:40:30.879675;0;0.01;TimerTrig;0.01
INFO;2022-03-31 16:40:31.889674;;;SESSION-ENDED;2022-03-31 16:40:31.889674
